,id,post_id,user_id,rating_percent,rated_at,category,title,genre,mood,username
1867,1962,516,964,21,2024-08-27 06:42:20,Vible,untitled_video,Religious / Inspirational,"['Awe', 'Reverence', 'Strength', 'Benevolence']",RohitKamble2233
1868,1963,166,964,20,2024-08-27 06:42:20,Vible,untitled_video,Inspirational/Religious,"['determination', 'urgency', 'hopefulness', 'intensity', 'inspiration']",RohitKamble2233
1869,1964,1145,964,17,2024-08-27 06:42:25,Vible,Look at emotion with no judgement. #powerful #drjuliesmith #dailywisdom,Educational/Informational,Unknown,RohitKamble2233
1870,1965,19,964,17,2024-08-27 06:42:26,Vible,WE ARE MADE OF STARS,Educational/Documentary,"['wonder', 'curiosity', 'reflection', 'passion']",RohitKamble2233
1871,1966,1101,964,17,2024-08-27 06:42:28,Vible,"Women are killing it, how do we lift up men to make better partners for them_ #wisdom #inspiration #motivation .mp4",Educational/Informative,"['Confidence', 'Relatability', 'Thoughtfulness', 'Engagement', 'Seriousness']",RohitKamble2233
1872,1967,779,964,14,2024-08-27 06:43:44,Vible,You really changed these past year what happen?,Inspirational/Reflective,"['thoughtfulness', 'curiosity', 'reflective']",RohitKamble2233
1873,1968,38,964,19,2024-08-27 06:43:45,Vible,meditate🧘‍♂️,Inspirational Self-Help,"['Confidence', 'Tranquility', 'Optimism', 'Empowerment']",RohitKamble2233
1874,1969,143,964,69,2024-08-27 06:43:55,Vible,untitled_video,Inspirational/Reflective,"['Optimism', 'Nostalgia', 'Contemplation', 'Gravity', 'Joy', 'Acceptance']",RohitKamble2233
1875,1971,918,19,82,2024-08-27 10:55:48,Vible,Yes He Has,Religious/Inspirational,"['passionate', 'authoritative', 'uplifting']",johntest
1876,1972,944,19,79,2024-08-27 10:55:49,Vible,You must be humble and understand that God hates the sin of pride,Inspirational/Religious,Unknown,johntest
1877,1973,898,19,44,2024-08-27 10:55:59,Vible,A Special Message From GOD Only For YOU  You Must Hear This  Lord Helps,Inspirational/Spiritual,"['Calmness', 'Compassion', 'Reassurance', 'Encouragement', 'Hope']",johntest
1878,1975,914,19,54,2024-08-27 10:56:01,Vible,God is proud of you,motivational speech,Unknown,johntest
1879,1976,641,19,61,2024-08-27 10:56:54,Vible,3 types of people you will encounter in life.,Educational/Inspirational,Unknown,johntest
1880,1977,698,19,55,2024-08-27 10:56:56,Vible,Gain the whole world,spiritual documentary,Unknown,johntest
1881,1978,11,19,91,2024-08-27 10:57:04,Vible,Recipe for a flow state,Educational/Inspirational,"['enthusiasm', 'engagement', 'curiosity', 'passion']",johntest
1882,1979,1193,966,7,2024-08-27 16:31:02,Vible,"Internal power, cultivated via years of inner work is exponentially more valuable - and fulfilling - than external power.#leadership #productivity #service #business #education #emotionalintelligence",Educational/Inspirational,"['enthusiasm', 'confidence', 'warmth']",asha_07l0c2i7f
1883,1980,769,5,60,2024-08-27 17:32:06,Vible,these orthodox monks,Documentary/Spiritual Exploration,"['confidence', 'seriousness', 'whimsical', 'foreboding']",kinha
1884,1981,549,966,28,2024-08-28 07:44:09,Vible,untitled_video,Narrative/Inspirational,"['contemplative', 'determined', 'tense', 'reflective', 'empowered']",asha_07l0c2i7f
1885,1982,56,966,17,2024-08-28 07:44:10,Vible,keep on fighting!! 😤,motivational,"['determination', 'anger', 'intensity', 'resolve', 'passion']",asha_07l0c2i7f
1886,1984,173,970,28,2024-08-30 19:03:51,Vible,untitled_video,motivational/spiritual narrative,"['determination', 'urgency', 'conviction', 'hope', 'courage']",mithilesh_04i9c2f0l
1887,1985,1217,18,42,2024-08-31 01:39:37,Vible,Writing of gratitude in a journal allows you to relive the more beautiful parts of your life on a daily basis.#leadership #productivity #service,motivational,"['positivity', 'hopefulness', 'enthusiasm', 'sincerity', 'inspiration']",jack
1888,1986,1110,18,31,2024-08-31 01:39:38,Vible,You can win the “Rat Race” but you will still be a “Rat”… sometimes a small push can send you on a wonder spiritual journey for the rest of your life. #amazing #spirituality #motivation #wisdom,Inspirational Documentary,Unknown,jack
1889,1987,1221,18,48,2024-08-31 01:39:39,Vible,“A guy can have…” 😬 - Matt Rife - #relationshipsadvice #relationshiptip #relationshipadviceforwomen #adviceforwomen #friendshipquote #realtalks #mattrife #comedy,Stand-Up Comedy,"['Playfulness', 'Cheekiness', 'Provocation', 'Humor', 'Engagement']",jack
1890,1988,1208,18,80,2024-08-31 01:39:41,Vible,Agree or disagree_ #dailywisdom #learningontiktok #motivation,Motivational/Inspirational,"['seriousness', 'passion', 'enthusiasm', 'empathy']",jack
1891,1989,694,18,29,2024-08-31 01:40:24,Vible,Teacher the greatest commendent to the loard,Religious Education,Unknown,jack
1892,1990,696,5,84,2024-08-31 03:35:12,Vible,I am with you,Spiritual/Inspirational,"['compassion', 'calmness', 'encouragement', 'confidence', 'warmth']",kinha
1893,1993,1204,908,50,2024-08-31 08:56:40,Vible,“The magic you’re looking for…” 🪄 - Speaker_ Chris Williamson - #lifequote #quoteoftheday #quotesaesthetic #realtalks #chriswilliamson,Motivational Speech,"['Passion', 'Urgency', 'Frustration', 'Sincerity']",daksh_bhardwaj
1894,1994,1216,908,47,2024-08-31 08:56:51,Vible,Strive for true vitality…#dailywisdom #inspostories #motivation,Psychological Analysis / Self-Help,"['Contemplation', 'Empathy', 'Warmth', 'Animated engagement', 'Reflective consideration']",daksh_bhardwaj
1895,1995,1189,908,48,2024-08-31 09:48:08,Vible,This is why we live in a simulation 🤯 - Speaker_ Kanye West - #lifequote #lifesimulation #simulation #kanyewest,Inspirational Commentary,"['Urgency', 'Passion', 'Amusement', 'Contemplation']",daksh_bhardwaj
1896,1996,1217,908,73,2024-08-31 09:48:13,Vible,Writing of gratitude in a journal allows you to relive the more beautiful parts of your life on a daily basis.#leadership #productivity #service,motivational,"['positivity', 'hopefulness', 'enthusiasm', 'sincerity', 'inspiration']",daksh_bhardwaj
1897,2000,652,18,19,2024-09-01 01:02:50,Vible,Understand one thing about these people.,Thought-Provoking Short Film,Unknown,jack
1898,2002,1216,152,9,2024-09-02 15:41:28,Vible,Strive for true vitality…#dailywisdom #inspostories #motivation,Psychological Analysis / Self-Help,"['Contemplation', 'Empathy', 'Warmth', 'Animated engagement', 'Reflective consideration']",Dev
1899,2003,1221,152,9,2024-09-02 15:41:30,Vible,“A guy can have…” 😬 - Matt Rife - #relationshipsadvice #relationshiptip #relationshipadviceforwomen #adviceforwomen #friendshipquote #realtalks #mattrife #comedy,Stand-Up Comedy,"['Playfulness', 'Cheekiness', 'Provocation', 'Humor', 'Engagement']",Dev
1900,2004,1208,5,11,2024-09-02 17:00:14,Vible,Agree or disagree_ #dailywisdom #learningontiktok #motivation,Motivational/Inspirational,"['seriousness', 'passion', 'enthusiasm', 'empathy']",kinha
1901,2005,979,446,13,2024-09-03 11:41:36,Vible,You will go through trials and tribulations but there is only one why up from being down and God is there to help you,spiritual narrative/documentary,"['calmness', 'empathy', 'reassurance', 'hope']",ajay_05i5f2l8c
1902,2006,1193,446,14,2024-09-03 11:41:37,Vible,"Internal power, cultivated via years of inner work is exponentially more valuable - and fulfilling - than external power.#leadership #productivity #service #business #education #emotionalintelligence",Educational/Inspirational,"['enthusiasm', 'confidence', 'warmth']",ajay_05i5f2l8c
1903,2007,1232,5,65,2024-09-04 10:30:51,Vible,How to overcome addictions… 🤯 - Tony Robbins - Credits_ Lewis Howes - #addictions #overcomingaddiction #realtalks #tonyrobbins,Educational / Motivational,"['Passion', 'Seriousness', 'Contemplation']",kinha
1904,2008,1226,5,54,2024-09-04 10:30:53,Vible,Wisdom comes from knowing that what others say about you is not your reality. It’s their reality. #dailywisdom #inspiration #dailyawakenings,Educational/Informational,"['humor', 'reluctance', 'thoughtfulness', 'playfulness', 'self-reflection']",kinha
1905,2009,590,5,39,2024-09-04 12:11:11,Vible,untitled_video,Inspirational Narrative,"['Joy', 'Contemplation', 'Confidence', 'Light-heartedness']",kinha
1906,2010,1102,5,67,2024-09-04 12:12:04,Vible,I’m on a monomaniacal mission to help millions of our brothers and sisters  Formula so they reclaim intimacy with their greatest selves.mp4,Technology Education,Unknown,kinha
1907,2011,915,152,13,2024-09-04 15:56:18,Vible,Trust God’s timing,Inspirational,"['Calmness', 'Sincerity', 'Hopefulness']",Dev
1908,2012,1204,152,16,2024-09-04 15:56:19,Vible,“The magic you’re looking for…” 🪄 - Speaker_ Chris Williamson - #lifequote #quoteoftheday #quotesaesthetic #realtalks #chriswilliamson,Motivational Speech,"['Passion', 'Urgency', 'Frustration', 'Sincerity']",Dev
1909,2013,652,152,12,2024-09-04 15:56:20,Vible,Understand one thing about these people.,Thought-Provoking Short Film,Unknown,Dev
1910,2014,23,18,18,2024-09-04 16:03:52,Vible,Direct your energy on the right things,Motivational/Personal Development,"['Encouragement', 'Urgency', 'Warmth', 'Inspiration']",jack
1911,2015,358,18,22,2024-09-04 16:03:55,Vible,untitled_video,Inspirational/Spiritual,"['awe', 'inspiration', 'courage', 'confidence', 'reverence']",jack
1912,2016,866,5,23,2024-09-05 03:53:01,Vible,father lourd I am in your presence once again jesus,Spiritual/Inspirational,"['hope', 'faith', 'calmness', 'determination', 'reverence']",kinha
1913,2017,897,5,29,2024-09-05 03:53:02,Vible,prayer changes person who pray amazing god amen god jesus jesuslover jesuschrist jesusislord christianity,Spiritual/Inspirational,"['Warmth', 'Reassurance', 'Peace', 'Reflection']",kinha
1914,2018,1063,970,13,2024-09-05 05:36:47,Vible,you'll never be alone_ @Grace__Galore _ Jesus english song status,motivational/spiritual guidance,"['warmth', 'reassurance', 'nurturing', 'safety', 'hope']",mithilesh_04i9c2f0l
1915,2019,1063,831,13,2024-09-05 11:12:20,Vible,you'll never be alone_ @Grace__Galore _ Jesus english song status,motivational/spiritual guidance,"['warmth', 'reassurance', 'nurturing', 'safety', 'hope']",nikesh_00l4c3f8i
1916,2020,155,831,25,2024-09-05 11:12:40,Vible,untitled_video,Educational/Instructional,"['analytical', 'curious', 'engaged']",nikesh_00l4c3f8i
1917,2021,983,831,25,2024-09-05 11:12:59,Vible,Love your suffering,Philosophical Art Video,"['strength', 'determination', 'pain']",nikesh_00l4c3f8i
1918,2022,163,831,25,2024-09-05 11:13:43,Vible,untitled_video,philosophical/spiritual exploration,"['hope', 'anguish', 'sympathy', 'transformation']",nikesh_00l4c3f8i
1919,2023,165,831,14,2024-09-05 11:14:02,Vible,untitled_video,Artistic narrative exploration,"['Seriousness', 'Contemplation', 'Urgency', 'Reverence']",nikesh_00l4c3f8i
1920,2024,415,831,63,2024-09-05 11:14:28,Vible,untitled_video,Spiritual/Religious,"['compassion', 'strength', 'wisdom', 'invitation', 'hope']",nikesh_00l4c3f8i
1921,2026,34,5,100,2024-09-05 15:42:30,Vible,Learn to think,Educational,"['urgency', 'passion', 'conviction', 'commitment']",kinha
1922,2027,918,1,47,2024-09-06 13:37:01,Vible,Yes He Has,Religious/Inspirational,"['passionate', 'authoritative', 'uplifting']",afrobeezy
1923,2028,1235,1,56,2024-09-06 13:37:06,Vible,“You have created the groundwork…” 💔 - Sadia Khan - Credits_ Untempered Podcast - #relationshipadvice #relationshiptip #relationshipquote #relationshipgoal #realtalks #sadiakhan,Educational / Motivational,"['Concern', 'Conviction', 'Empathy', 'Determination']",afrobeezy
1924,2029,1224,1,98,2024-09-06 13:37:08,Vible,Early morning exercise. The world’s greatest medicine. Do you agree_✌🏽#leadership #productivity #service #workout #exercise #medicine,Fitness/Motivational,"['determination', 'urgency', 'motivation', 'victory']",afrobeezy
1925,2030,1147,18,73,2024-09-07 10:06:36,Vible,Self-love is not a weak sport. People who hate themselves pour hate into the world.Those who honor themselves uplift it. Do you agree_ 🙏🏽 #leadership  #productivity  #service,Educational/Technology,"['Excitement', 'Curiosity', 'Inspiration']",jack
1926,2031,166,18,15,2024-09-07 10:07:22,Vible,untitled_video,Inspirational/Religious,"['determination', 'urgency', 'hopefulness', 'intensity', 'inspiration']",jack
1927,2032,1145,18,43,2024-09-07 10:07:27,Vible,Look at emotion with no judgement. #powerful #drjuliesmith #dailywisdom,Educational/Informational,Unknown,jack
1928,2033,1101,18,24,2024-09-07 10:07:29,Vible,"Women are killing it, how do we lift up men to make better partners for them_ #wisdom #inspiration #motivation .mp4",Educational/Informative,"['Confidence', 'Relatability', 'Thoughtfulness', 'Engagement', 'Seriousness']",jack
1929,2034,1063,18,41,2024-09-07 10:07:39,Vible,you'll never be alone_ @Grace__Galore _ Jesus english song status,motivational/spiritual guidance,"['warmth', 'reassurance', 'nurturing', 'safety', 'hope']",jack
1930,2035,33,18,36,2024-09-07 10:08:42,Vible,Enough is enough,motivational narrative,"['urgency', 'seriousness', 'contemplative', 'motivational', 'inspirational']",jack
1931,2037,818,18,29,2024-09-07 10:09:58,Vible,You are like the lost shepherd needing to be guided by God,Animated Narrative,"['concern', 'urgency', 'joy', 'relief', 'celebration']",jack
1932,2038,837,18,53,2024-09-07 10:10:16,Vible,No more things of this world Amen,Religious Commentary,"['fervor', 'conviction', 'urgency', 'concern']",jack
1933,2039,786,18,41,2024-09-07 10:10:33,Vible,What Is Gog And Magog,Mythological Drama,Unknown,jack
1934,2040,1139,18,22,2024-09-07 10:10:39,Vible,The good old days… 😞 - Candace Owens - #relationshipquote #marriagequote #oldrelationship #realtalks #candaceowens,Educational/Informative,"['Curiosity', 'Confidence', 'Passion', 'Engagement', 'Animated enthusiasm']",jack
1935,2041,1028,18,30,2024-09-07 10:12:02,Vible,That one Jesus edit,Religious/Inspirational,"['Confidence', 'Challenge', 'Solemnity', 'Intrigue', 'Skepticism']",jack
1936,2042,869,18,26,2024-09-07 10:13:22,Vible,Heavenly father jesus I am in your presence,Spiritual Narrative,Unknown,jack
1937,2043,890,18,29,2024-09-07 10:13:34,Vible,jesuschristloveyou you always help us,Inspirational Speech,"['hope', 'joy', 'inspiration', 'warmth', 'confidence']",jack
1938,2044,889,18,30,2024-09-07 10:13:35,Vible,jesuschristloveyou allow me to love you,spiritual/faith-based video,"['serenity', 'hope', 'comfort', 'reassurance', 'peace']",jack
1939,2045,888,18,35,2024-09-07 10:13:36,Vible,jesuschristloveyou don't leave me,Inspirational/Spiritual,"['sorrow', 'yearning', 'hope', 'comfort', 'compassion']",jack
1940,2046,887,18,29,2024-09-07 10:13:37,Vible,jesuschristloveyou he is my saviour,Inspirational/Religious,Unknown,jack
1941,2048,885,18,33,2024-09-07 10:13:39,Vible,jesuschristloveyou this is my kingdom,Inspirational/Spiritual,Unknown,jack
1942,2049,871,18,25,2024-09-07 10:13:41,Vible,Know that the loard he is god jesus,spiritual/meditative video,"['calm', 'conviction', 'serenity', 'inviting', 'uplifting']",jack
1943,2050,870,18,31,2024-09-07 10:14:14,Vible,Heavenly father jesus I come before you,Spiritual/Inspirational,"['Calmness', 'Sincerity', 'Vulnerability']",jack
1944,2051,1098,18,47,2024-09-07 10:14:15,Vible,Why are men not doing as well in today’s society? #wisdom #inspiration #motivation.mp4,Educational Discussion,"[{'emotion': 'seriousness', 'context': 'The main speaker shows a serious demeanor throughout the discussion.'}, {'emotion': 'earnestness', 'context': 'The main speaker expresses earnestness when addressing societal issues.'}, {'emotion': 'friendliness', 'context': 'The second speaker maintains a friendly smile to connect with the audience.'}]",jack
1945,2052,1111,18,29,2024-09-07 10:14:16,Vible,Evy Poumpouras in The Diary of a CEO hosted by @Steven Bartlett 🤯 - #lifeadvices #mindsetgrowth #personalgrowth #evypoumpouras #thediaryofaceo,Educational/Professional Development,Unknown,jack
1946,2053,1104,18,29,2024-09-07 10:14:17,Vible,Interesting podcast with Dr Cheri Mah hosted by @Steven Bartlett 🤯 - #lifeadvices #healthadvice #schooltime #sleepadvice #sleeptime #thediaryofaceo .mp4,Educational,"['concern', 'passion', 'sincerity']",jack
1947,2054,1103,18,31,2024-09-07 10:14:17,Vible,The end 🥺😢😭 #wisdom #inspration #gettingbettereveryday .mp4,technical tutorial,Unknown,jack
1948,2055,1099,18,28,2024-09-07 10:14:18,Vible,"To me, work is not only a worldly pursuit but also a spiritual one. There I said it. Needed to. As strange as it may sound. Yes—you and I must work. To pay our bills and to fulfill our responsibilities.mp4",Motivational Presentation,"['Inspiration', 'Passion', 'Challenge', 'Engagement']",jack
1949,2056,1096,18,29,2024-09-07 10:14:19,Vible,Interesting podcast with James in the Diary of a CEO hosted by @Steven Bartlett 🤯 - #relationshipadvice #relationshiptip #loveadvice,Motivational/Personal Development,"['Reflection', 'Enthusiasm', 'Surprise', 'Disbelief', 'Concern']",jack
1950,2057,1092,18,28,2024-09-07 10:14:19,Vible,water park yay,children's narrative vlog,"['excitement', 'joy', 'anticipation', 'playfulness', 'curiosity']",jack
1951,2058,891,18,29,2024-09-07 10:14:20,Vible,jesuschristloveyou jesus love me,Analytical Commentary,Unknown,jack
